symbol,event_date,reason,pdf_url,fetched_at,raw_response
WMUU.JK,2025-02-17,Keterlambatan pembayaran biaya pencatatan tahunan 2025,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Keterlambatan pembayaran biaya pencatatan tahunan 2025', 'symbol': 'WMUU.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/4d251355fd_19ab06d3e4.pdf', 'suspension_date': '2025-02-17'}"
MINA.JK,2025-02-13,Terjadinya peningkatan harga kumulatif yang signifikan pada saham MINA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250212-WAS_Suspensi_MINA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham MINA.JK', 'symbol': 'MINA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250212-WAS_Suspensi_MINA.pdf', 'suspension_date': '2025-02-13'}"
ZINC.JK,2025-02-13,Perseroan telah menunda pembayaran amortisasi pokok ke-12 dan bunga ke-24 dari Obligasi I Kapuas Prima Coal Tahun 2018 (ZINC01E) yang seharusnya efektif dibayarkan pada tanggal 13 Februari 2025,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/48f925a543_21fc5cb836.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Perseroan telah menunda pembayaran amortisasi pokok ke-12 dan bunga ke-24 dari Obligasi I Kapuas Prima Coal Tahun 2018 (ZINC01E) yang seharusnya efektif dibayarkan pada tanggal 13 Februari 2025', 'symbol': 'ZINC.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202502/48f925a543_21fc5cb836.pdf', 'suspension_date': '2025-02-13'}"
INET.JK,2025-02-12,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham INET.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250211-WAS_Suspensi_INET.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham INET.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'INET.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250211-WAS_Suspensi_INET.pdf', 'suspension_date': '2025-02-12'}"
RIMO.JK,2020-02-11,Suspend more than 6 month,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/4a50b93a3c_1ca52e23f6.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Suspend more than 6 month', 'symbol': 'RIMO.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/4a50b93a3c_1ca52e23f6.pdf', 'suspension_date': '2020-02-11'}"
RCCC.JK,2025-02-12,Dalam rangka cooling down sebagai bentuk perlindungan bagi investor,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250211-WAS_Suspensi_RCCC.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'RCCC.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250211-WAS_Suspensi_RCCC.pdf', 'suspension_date': '2025-02-12'}"
TIRA.JK,2025-02-11,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham TIRA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250210-WAS_Suspensi_TIRA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham TIRA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'TIRA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250210-WAS_Suspensi_TIRA.pdf', 'suspension_date': '2025-02-11'}"
MINA.JK,2025-02-10,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham MINA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250207-WAS_Suspensi_MINA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham MINA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'MINA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250207-WAS_Suspensi_MINA.pdf', 'suspension_date': '2025-02-10'}"
SMDM.JK,2025-02-10,Terjadinya peningkatan harga kumulatif yang signifikan pada saham SMDM.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250207-WAS_Suspensi_SMDM.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham SMDM.JK', 'symbol': 'SMDM.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250207-WAS_Suspensi_SMDM.pdf', 'suspension_date': '2025-02-10'}"
GRPM.JK,2025-02-07,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham GRPM.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250206-WAS_Suspensi_GRPM.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham GRPM.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'GRPM.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250206-WAS_Suspensi_GRPM.pdf', 'suspension_date': '2025-02-07'}"
CLAY.JK,2025-02-06,Terjadinya peningkatan harga kumulatif yang signifikan pada saham CLAY.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250205-WAS_Suspensi_CLAY.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham CLAY.JK', 'symbol': 'CLAY.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250205-WAS_Suspensi_CLAY.pdf', 'suspension_date': '2025-02-06'}"
MLPT.JK,2025-02-06,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham MLPT.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250205-WAS_Suspensi_MLPT.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham MLPT.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'MLPT.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250205-WAS_Suspensi_MLPT.pdf', 'suspension_date': '2025-02-06'}"
SMDM.JK,2025-02-06,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham SMDM.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250205-WAS_Suspensi_SMDM.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham SMDM.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'SMDM.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250205-WAS_Suspensi_SMDM.pdf', 'suspension_date': '2025-02-06'}"
PURI.JK,2025-02-04,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham PURI.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250203-WAS_Suspensi_PURI.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham PURI.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'PURI.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250203-WAS_Suspensi_PURI.pdf', 'suspension_date': '2025-02-04'}"
SSMS.JK,2025-02-04,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham SSMS.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250203-WAS_Suspensi_SSMS.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham SSMS.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'SSMS.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/FEB/20250203-WAS_Suspensi_SSMS.pdf', 'suspension_date': '2025-02-04'}"
LION.JK,2025-02-03,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham LION.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250131-WAS_Suspensi_LION.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham LION.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'LION.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250131-WAS_Suspensi_LION.pdf', 'suspension_date': '2025-02-03'}"
BCIC.JK,2025-01-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'BCIC.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf', 'suspension_date': '2025-01-31'}"
DART.JK,2025-01-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'DART.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf', 'suspension_date': '2025-01-31'}"
DOOH.JK,2025-01-31,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham DOOH.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250130-WAS_DOOH_Suspensi.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham DOOH.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'DOOH.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250130-WAS_DOOH_Suspensi.pdf', 'suspension_date': '2025-01-31'}"
FASW.JK,2025-01-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'FASW.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf', 'suspension_date': '2025-01-31'}"
FISH.JK,2025-01-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'FISH.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf', 'suspension_date': '2025-01-31'}"
GGRP.JK,2025-01-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'GGRP.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf', 'suspension_date': '2025-01-31'}"
LMSH.JK,2025-01-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'LMSH.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf', 'suspension_date': '2025-01-31'}"
MFMI.JK,2025-01-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'MFMI.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf', 'suspension_date': '2025-01-31'}"
MTSM.JK,2025-01-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'MTSM.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf', 'suspension_date': '2025-01-31'}"
MYTX.JK,2025-01-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'MYTX.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf', 'suspension_date': '2025-01-31'}"
PLIN.JK,2025-01-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'PLIN.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf', 'suspension_date': '2025-01-31'}"
RSGK.JK,2025-01-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'RSGK.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf', 'suspension_date': '2025-01-31'}"
SMCB.JK,2025-01-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'SMCB.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ce653389b1_cfd5536924.pdf', 'suspension_date': '2025-01-31'}"
WICO.JK,2025-01-31,Suspend more than 6 month,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202607/950fb01adf_3be20222ac.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Suspend more than 6 month', 'symbol': 'WICO.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202607/950fb01adf_3be20222ac.pdf', 'suspension_date': '2025-01-31'}"
WIFI.JK,2025-01-31,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham WIFI.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250130-WAS_WIFI_Suspensi.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham WIFI.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'WIFI.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250130-WAS_WIFI_Suspensi.pdf', 'suspension_date': '2025-01-31'}"
BRRC.JK,2025-01-30,Terjadinya penurunan harga kumulatif yang signifikan pada saham BRRC.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250124-WAS_Suspensi_BRRC.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Terjadinya penurunan harga kumulatif yang signifikan pada saham BRRC.JK', 'symbol': 'BRRC.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250124-WAS_Suspensi_BRRC.pdf', 'suspension_date': '2025-01-30'}"
KSIX.JK,2025-01-30,Dalam rangka cooling down sebagai bentuk perlindungan bagi investor,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250124-WAS_Suspensi_KSIX.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'KSIX.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250124-WAS_Suspensi_KSIX.pdf', 'suspension_date': '2025-01-30'}"
LINK.JK,2025-01-24,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham LINK.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250123-WAS_Suspensi_LINK.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham LINK.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'LINK.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250123-WAS_Suspensi_LINK.pdf', 'suspension_date': '2025-01-24'}"
CMNP.JK,2025-01-23,Terjadinya peningkatan harga kumulatif yang signifikan pada saham CMNP.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250122-WAS_Suspensi_CMNP.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham CMNP.JK', 'symbol': 'CMNP.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250122-WAS_Suspensi_CMNP.pdf', 'suspension_date': '2025-01-23'}"
DATA.JK,2025-01-23,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham DATA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250122-WAS_Suspensi_DATA.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham DATA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'DATA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250122-WAS_Suspensi_DATA.pdf', 'suspension_date': '2025-01-23'}"
JSPT.JK,2025-01-23,Terjadinya peningkatan harga kumulatif yang signifikan pada saham JSPT.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250122-WAS_Suspensi_JSPT.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham JSPT.JK', 'symbol': 'JSPT.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250122-WAS_Suspensi_JSPT.pdf', 'suspension_date': '2025-01-23'}"
FIMP.JK,2025-01-22,Terjadinya peningkatan harga kumulatif yang signifikan pada saham FIMP.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250121-WAS_Suspensi_FIMP.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham FIMP.JK', 'symbol': 'FIMP.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JAN/20250121-WAS_Suspensi_FIMP.pdf', 'suspension_date': '2025-01-22'}"
