symbol,snapshot_date,free_float,sub_sector,fetched_at,raw_response
DEWA.JK,2026-09-11,0.6783,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'DEWA.JK', 'free_float': 0.6783, 'company_name': 'Darma Henwa Tbk'}"
NATO.JK,2026-09-11,0.65584,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'NATO.JK', 'free_float': 0.65584, 'company_name': 'PT Olympus Strategic Indonesia Tbk'}"
JSKY.JK,2026-09-11,0.6498,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'JSKY.JK', 'free_float': 0.6498, 'company_name': 'PT Sky Energy Indonesia Tbk'}"
PCAR.JK,2026-09-11,0.63806,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'PCAR.JK', 'free_float': 0.63806, 'company_name': 'PT Prima Cakrawala Abadi Tbk'}"
YELO.JK,2026-09-11,0.63467,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'YELO.JK', 'free_float': 0.63467, 'company_name': 'PT Yelooo Integra Datanet Tbk'}"
BEBS.JK,2026-09-11,0.6289,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BEBS.JK', 'free_float': 0.6289, 'company_name': 'PT Berkah Beton Sadaya Tbk'}"
APIC.JK,2026-09-11,0.6277,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'APIC.JK', 'free_float': 0.6277, 'company_name': 'Pacific Strategic Financial Tbk'}"
PURE.JK,2026-09-11,0.6269,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'PURE.JK', 'free_float': 0.6269, 'company_name': 'PT Trinitan Metals and Minerals Tbk'}"
LABA.JK,2026-09-11,0.6266,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'LABA.JK', 'free_float': 0.6266, 'company_name': 'PT Green Power Group Tbk'}"
BCIP.JK,2026-09-11,0.6236,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BCIP.JK', 'free_float': 0.6236, 'company_name': 'Bumi Citra Permai Tbk'}"
UVCR.JK,2026-09-11,0.6234,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'UVCR.JK', 'free_float': 0.6234, 'company_name': 'PT Trimegah Karya Pratama Tbk'}"
WSBP.JK,2026-09-11,0.6176,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'WSBP.JK', 'free_float': 0.6176, 'company_name': 'PT Waskita Beton Precast Tbk'}"
VKTR.JK,2026-09-11,0.6123,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'VKTR.JK', 'free_float': 0.6123, 'company_name': 'PT VKTR Teknologi Mobilitas Tbk'}"
AKKU.JK,2026-09-11,0.6108,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'AKKU.JK', 'free_float': 0.6108, 'company_name': 'PT Anugerah Kagum Karya Utama Tbk'}"
BIPI.JK,2026-09-11,0.6081,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BIPI.JK', 'free_float': 0.6081, 'company_name': 'PT Astrindo Nusantara Infrastruktur Tbk.'}"
RAFI.JK,2026-09-11,0.6058,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'RAFI.JK', 'free_float': 0.6058, 'company_name': 'PT Sari Kreasi Boga Tbk'}"
DILD.JK,2026-09-11,0.6042,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'DILD.JK', 'free_float': 0.6042, 'company_name': 'Intiland Development Tbk'}"
MEJA.JK,2026-09-11,0.6038,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MEJA.JK', 'free_float': 0.6038, 'company_name': 'PT Harta Djaya Karya Tbk'}"
BRMS.JK,2026-09-11,0.5985,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BRMS.JK', 'free_float': 0.5985, 'company_name': 'Bumi Resources Minerals Tbk'}"
KIOS.JK,2026-09-11,0.597,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'KIOS.JK', 'free_float': 0.597, 'company_name': 'PT Kioson Komersial Indonesia Tbk'}"
IIKP.JK,2026-09-11,0.5913,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'IIKP.JK', 'free_float': 0.5913, 'company_name': 'Inti Agri Resources Tbk'}"
INPC.JK,2026-09-11,0.591,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'INPC.JK', 'free_float': 0.591, 'company_name': 'Bank Artha Graha Internasional Tbk'}"
WMUU.JK,2026-09-11,0.5905,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'WMUU.JK', 'free_float': 0.5905, 'company_name': 'PT Widodo Makmur Unggas Tbk'}"
NINE.JK,2026-09-11,0.5898,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'NINE.JK', 'free_float': 0.5898, 'company_name': 'PT Techno9 Indonesia Tbk'}"
FIMP.JK,2026-09-11,0.5898,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'FIMP.JK', 'free_float': 0.5898, 'company_name': 'PT Fimperkasa Utama Tbk'}"
MREI.JK,2026-09-11,0.581,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MREI.JK', 'free_float': 0.581, 'company_name': 'Maskapai Reasuransi Indonesia Tbk'}"
GPSO.JK,2026-09-11,0.576,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'GPSO.JK', 'free_float': 0.576, 'company_name': 'PT Geoprima Solusi Tbk'}"
MENN.JK,2026-09-11,0.5749,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MENN.JK', 'free_float': 0.5749, 'company_name': 'PT Menn Teknologi Indonesia Tbk'}"
ESSA.JK,2026-09-11,0.5737,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ESSA.JK', 'free_float': 0.5737, 'company_name': 'ESSA Industries Indonesia Tbk'}"
SMRA.JK,2026-09-11,0.5735,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'SMRA.JK', 'free_float': 0.5735, 'company_name': 'PT Summarecon Agung Tbk'}"
NASA.JK,2026-09-11,0.5729,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'NASA.JK', 'free_float': 0.5729, 'company_name': 'PT Andalan Perkasa Abadi Tbk'}"
KBLV.JK,2026-09-11,0.5704,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'KBLV.JK', 'free_float': 0.5704, 'company_name': 'First Media Tbk'}"
HOPE.JK,2026-09-11,0.5648,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'HOPE.JK', 'free_float': 0.5648, 'company_name': 'PT Harapan Duta Pertiwi Tbk'}"
OASA.JK,2026-09-11,0.5631,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'OASA.JK', 'free_float': 0.5631, 'company_name': 'PT Maharaksa Biru Energi Tbk'}"
UNSP.JK,2026-09-11,0.5589,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'UNSP.JK', 'free_float': 0.5589, 'company_name': 'Bakrie Sumatera Plantations Tbk'}"
ARTI.JK,2026-09-11,0.5574,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ARTI.JK', 'free_float': 0.5574, 'company_name': 'Ratu Prabu Energi Tbk'}"
ENRG.JK,2026-09-11,0.55482,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ENRG.JK', 'free_float': 0.55482, 'company_name': 'Energi Mega Persada Tbk'}"
EAST.JK,2026-09-11,0.5535,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'EAST.JK', 'free_float': 0.5535, 'company_name': 'PT Eastparc Hotel Tbk'}"
MTFN.JK,2026-09-11,0.55199,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MTFN.JK', 'free_float': 0.55199, 'company_name': 'Capitalinc Investment Tbk'}"
VIVA.JK,2026-09-11,0.5513,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'VIVA.JK', 'free_float': 0.5513, 'company_name': 'PT Visi Media Asia Tbk'}"
CPRO.JK,2026-09-11,0.5483,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'CPRO.JK', 'free_float': 0.5483, 'company_name': 'Central Proteina Prima Tbk'}"
MDKA.JK,2026-09-11,0.54566,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MDKA.JK', 'free_float': 0.54566, 'company_name': 'PT Merdeka Copper Gold Tbk'}"
CNKO.JK,2026-09-11,0.544,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'CNKO.JK', 'free_float': 0.544, 'company_name': 'Exploitasi Energi Indonesia Tbk'}"
BUMI.JK,2026-09-11,0.5421,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BUMI.JK', 'free_float': 0.5421, 'company_name': 'Bumi Resources Tbk'}"
CITY.JK,2026-09-11,0.5415,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'CITY.JK', 'free_float': 0.5415, 'company_name': 'PT Natura City Developments Tbk.'}"
IPPE.JK,2026-09-11,0.5337,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'IPPE.JK', 'free_float': 0.5337, 'company_name': 'PT Indo Pureco Pratama Tbk'}"
PURA.JK,2026-09-11,0.5324,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'PURA.JK', 'free_float': 0.5324, 'company_name': 'PT Putra Rajawali Kencana Tbk'}"
KPIG.JK,2026-09-11,0.532,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'KPIG.JK', 'free_float': 0.532, 'company_name': 'MNC Tourism Indonesia Tbk'}"
HKMU.JK,2026-09-16,1.0,,2026-09-16T12:16:05.288521+00:00,"{'symbol': 'HKMU.JK', 'free_float': 1.0, 'company_name': 'PT HK Metals Utama Tbk'}"
BRRC.JK,2026-09-11,0.5231,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BRRC.JK', 'free_float': 0.5231, 'company_name': 'PT Raja Roti Cemerlang Tbk'}"
KOTA.JK,2026-09-11,0.519,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'KOTA.JK', 'free_float': 0.519, 'company_name': 'PT DMS Propertindo Tbk'}"
RICY.JK,2026-09-11,0.5171,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'RICY.JK', 'free_float': 0.5171, 'company_name': 'Ricky Putra Globalindo Tbk'}"
HEAL.JK,2026-09-11,0.51684,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'HEAL.JK', 'free_float': 0.51684, 'company_name': 'PT Medikaloka Hermina Tbk'}"
SBAT.JK,2026-09-11,0.51521,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'SBAT.JK', 'free_float': 0.51521, 'company_name': 'PT Sejahtera Bintang Abadi Textile Tbk'}"
SSIA.JK,2026-09-11,0.5151,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'SSIA.JK', 'free_float': 0.5151, 'company_name': 'PT Surya Semesta Internusa Tbk'}"
TRIM.JK,2026-09-11,0.514,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'TRIM.JK', 'free_float': 0.514, 'company_name': 'PT Trimegah Sekuritas Indonesia Tbk'}"
WOWS.JK,2026-09-11,0.5138,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'WOWS.JK', 'free_float': 0.5138, 'company_name': 'PT Ginting Jaya Energi Tbk'}"
PBRX.JK,2026-09-11,0.50752,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'PBRX.JK', 'free_float': 0.50752, 'company_name': 'Pan Brothers Tbk'}"
KBLI.JK,2026-09-11,0.5053,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'KBLI.JK', 'free_float': 0.5053, 'company_name': 'KMI Wire and Cable Tbk'}"
PIPA.JK,2026-09-11,0.5007,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'PIPA.JK', 'free_float': 0.5007, 'company_name': 'PT Multi Makmur Lemindo Tbk'}"
INDF.JK,2026-09-11,0.4991,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'INDF.JK', 'free_float': 0.4991, 'company_name': 'Indofood Sukses Makmur Tbk'}"
SMMA.JK,2026-09-11,0.49904,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'SMMA.JK', 'free_float': 0.49904, 'company_name': 'PT Sinar Mas Multiartha Tbk'}"
ARMY.JK,2026-09-11,0.49872,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ARMY.JK', 'free_float': 0.49872, 'company_name': 'PT Armidian Karyatama Tbk'}"
BMBL.JK,2026-09-11,0.4981,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BMBL.JK', 'free_float': 0.4981, 'company_name': 'PT Lavender Bina Cendikia Tbk'}"
BTEL.JK,2026-09-11,0.4965,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BTEL.JK', 'free_float': 0.4965, 'company_name': 'Bakrie Telecom Tbk'}"
FLMC.JK,2026-09-11,0.4963,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'FLMC.JK', 'free_float': 0.4963, 'company_name': 'PT Falmaco Nonwoven Industri Tbk'}"
BBYB.JK,2026-09-11,0.495,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BBYB.JK', 'free_float': 0.495, 'company_name': 'PT Bank Neo Commerce Tbk.'}"
PTPP.JK,2026-09-11,0.4931,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'PTPP.JK', 'free_float': 0.4931, 'company_name': 'PP (Persero) Tbk'}"
BANK.JK,2026-09-11,0.492,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BANK.JK', 'free_float': 0.492, 'company_name': 'PT Bank Aladin Syariah Tbk'}"
SMGR.JK,2026-09-11,0.49061,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'SMGR.JK', 'free_float': 0.49061, 'company_name': 'Semen Indonesia (Persero) Tbk'}"
UDNG.JK,2026-09-11,0.4901,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'UDNG.JK', 'free_float': 0.4901, 'company_name': 'PT Agro Bahari Nusantara Tbk'}"
LAPD.JK,2026-09-11,0.49,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'LAPD.JK', 'free_float': 0.49, 'company_name': 'Leyand International Tbk'}"
ISAP.JK,2026-09-11,0.4898,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ISAP.JK', 'free_float': 0.4898, 'company_name': 'PT Isra Presisi Indonesia Tbk'}"
ASPI.JK,2026-09-11,0.4882,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ASPI.JK', 'free_float': 0.4882, 'company_name': 'PT Andalan Sakti Primaindo Tbk.'}"
WINR.JK,2026-09-11,0.488,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'WINR.JK', 'free_float': 0.488, 'company_name': 'PT Winner Nusantara Jaya Tbk'}"
BJTM.JK,2026-09-11,0.48772,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BJTM.JK', 'free_float': 0.48772, 'company_name': 'Bank Pembangunan Daerah Jawa Timur Tbk'}"
INCI.JK,2026-09-11,0.48642,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'INCI.JK', 'free_float': 0.48642, 'company_name': 'Intanwijaya Internasional Tbk'}"
BAYU.JK,2026-09-11,0.486,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BAYU.JK', 'free_float': 0.486, 'company_name': 'Bayu Buana Tbk'}"
BTEK.JK,2026-09-11,0.4856,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BTEK.JK', 'free_float': 0.4856, 'company_name': 'Bumi Teknokultura Unggul Tbk'}"
IKAN.JK,2026-09-11,0.4848,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'IKAN.JK', 'free_float': 0.4848, 'company_name': 'PT Era Mandiri Cemerlang Tbk'}"
FIRE.JK,2026-09-11,0.48422,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'FIRE.JK', 'free_float': 0.48422, 'company_name': 'PT Alfa Energi Investama Tbk'}"
ASII.JK,2026-09-11,0.4842,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ASII.JK', 'free_float': 0.4842, 'company_name': 'Astra International Tbk'}"
COCO.JK,2026-09-11,0.4784,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'COCO.JK', 'free_float': 0.4784, 'company_name': 'PT Wahana Interfood Nusantara Tbk'}"
TRAM.JK,2026-09-11,0.47807,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'TRAM.JK', 'free_float': 0.47807, 'company_name': 'Trada Alam Minera Tbk'}"
HDIT.JK,2026-09-11,0.4775,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'HDIT.JK', 'free_float': 0.4775, 'company_name': 'PT Hensel Davest Indonesia Tbk'}"
RBMS.JK,2026-09-11,0.4765,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'RBMS.JK', 'free_float': 0.4765, 'company_name': 'Ristia Bintang Mahkotasejati Tbk'}"
LPPF.JK,2026-09-11,0.4747,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'LPPF.JK', 'free_float': 0.4747, 'company_name': 'PT MDS Retailing Tbk'}"
CASA.JK,2026-09-11,0.4733,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'CASA.JK', 'free_float': 0.4733, 'company_name': 'PT Capital Financial Indonesia Tbk'}"
KUAS.JK,2026-09-11,0.47278,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'KUAS.JK', 'free_float': 0.47278, 'company_name': 'PT Ace Oldfields Tbk'}"
HADE.JK,2026-09-11,0.4717,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'HADE.JK', 'free_float': 0.4717, 'company_name': 'PT Himalaya Energi Perkasa Tbk'}"
LMSH.JK,2026-09-11,0.47135,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'LMSH.JK', 'free_float': 0.47135, 'company_name': 'Lionmesh Prima Tbk'}"
FUTR.JK,2026-09-11,0.47099,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'FUTR.JK', 'free_float': 0.47099, 'company_name': 'PT Futura Energi Global Tbk'}"
NANO.JK,2026-09-11,0.47059,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'NANO.JK', 'free_float': 0.47059, 'company_name': 'PT Nanotech Indonesia Global Tbk'}"
SLIS.JK,2026-09-11,0.4702,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'SLIS.JK', 'free_float': 0.4702, 'company_name': 'PT Gaya Abadi Sempurna Tbk'}"
TOPS.JK,2026-09-11,0.4681,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'TOPS.JK', 'free_float': 0.4681, 'company_name': 'PT Totalindo Eka Persada Tbk'}"
BBRI.JK,2026-09-11,0.4676,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BBRI.JK', 'free_float': 0.4676, 'company_name': 'PT Bank Rakyat Indonesia (Persero) Tbk'}"
ASSA.JK,2026-09-11,0.466,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ASSA.JK', 'free_float': 0.466, 'company_name': 'Adi Sarana Armada Tbk'}"
CTRA.JK,2026-09-11,0.46584,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'CTRA.JK', 'free_float': 0.46584, 'company_name': 'Ciputra Development Tbk'}"
BMTR.JK,2026-09-11,0.46508,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BMTR.JK', 'free_float': 0.46508, 'company_name': 'PT Global Mediacom Tbk'}"
INDX.JK,2026-09-11,0.4615,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'INDX.JK', 'free_float': 0.4615, 'company_name': 'Tanah Laut Tbk'}"
DOID.JK,2026-09-11,0.4555,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'DOID.JK', 'free_float': 0.4555, 'company_name': 'PT BUMA Internasional Grup Tbk'}"
ARKA.JK,2026-09-11,0.4532,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ARKA.JK', 'free_float': 0.4532, 'company_name': 'PT Arkha Jayanti Persada Tbk.'}"
AMRT.JK,2026-09-11,0.4469,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'AMRT.JK', 'free_float': 0.4469, 'company_name': 'PT Sumber Alfaria Trijaya Tbk.'}"
BOLA.JK,2026-09-11,0.4468,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BOLA.JK', 'free_float': 0.4468, 'company_name': 'PT Bali Bintang Sejahtera Tbk.'}"
BBCA.JK,2026-09-11,0.44642,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BBCA.JK', 'free_float': 0.44642, 'company_name': 'PT Bank Central Asia Tbk.'}"
ASRI.JK,2026-09-11,0.4458,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ASRI.JK', 'free_float': 0.4458, 'company_name': 'Alam Sutera Realty Tbk'}"
MINA.JK,2026-09-11,0.4451,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MINA.JK', 'free_float': 0.4451, 'company_name': 'PT Sanurhasta Mitra Tbk'}"
ASHA.JK,2026-09-11,0.445,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ASHA.JK', 'free_float': 0.445, 'company_name': 'PT Cilacap Samudera Fishing Industry Tbk'}"
BFIN.JK,2026-09-11,0.4444,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BFIN.JK', 'free_float': 0.4444, 'company_name': 'BFI Finance Indonesia Tbk'}"
IATA.JK,2026-09-11,0.4429,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'IATA.JK', 'free_float': 0.4429, 'company_name': 'PT MNC Energy Investments Tbk'}"
EURO.JK,2026-09-11,0.4417,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'EURO.JK', 'free_float': 0.4417, 'company_name': 'PT Estee Gold Feet Tbk'}"
CSMI.JK,2026-09-11,0.4385,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'CSMI.JK', 'free_float': 0.4385, 'company_name': 'PT Cipta Selera Murni Tbk.'}"
INCF.JK,2026-09-11,0.4366,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'INCF.JK', 'free_float': 0.4366, 'company_name': 'PT Indo Komoditi Korpora Tbk'}"
CTTH.JK,2026-09-11,0.4363,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'CTTH.JK', 'free_float': 0.4363, 'company_name': 'Citatah Tbk'}"
JPFA.JK,2026-09-11,0.4345,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'JPFA.JK', 'free_float': 0.4345, 'company_name': 'JAPFA Comfeed Indonesia Tbk'}"
TAYS.JK,2026-09-11,0.4335,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'TAYS.JK', 'free_float': 0.4335, 'company_name': 'PT Jaya Swarasa Agung Tbk'}"
MARI.JK,2026-09-11,0.4328,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MARI.JK', 'free_float': 0.4328, 'company_name': 'PT Mahaka Radio Integra Tbk'}"
DSNG.JK,2026-09-11,0.4314,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'DSNG.JK', 'free_float': 0.4314, 'company_name': 'PT Dharma Satya Nusantara Tbk'}"
ELSA.JK,2026-09-11,0.43091,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ELSA.JK', 'free_float': 0.43091, 'company_name': 'Elnusa Tbk'}"
MEDS.JK,2026-09-11,0.43066,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MEDS.JK', 'free_float': 0.43066, 'company_name': 'PT Hetzer Medical Indonesia Tbk'}"
COIN.JK,2026-09-11,0.4306,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'COIN.JK', 'free_float': 0.4306, 'company_name': 'PT Indokripto Koin Semesta Tbk'}"
PGAS.JK,2026-09-11,0.43031,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'PGAS.JK', 'free_float': 0.43031, 'company_name': 'PT Perusahaan Gas Negara Tbk'}"
LPKR.JK,2026-09-11,0.4294,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'LPKR.JK', 'free_float': 0.4294, 'company_name': 'Lippo Karawaci Tbk'}"
JAST.JK,2026-09-11,0.4292,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'JAST.JK', 'free_float': 0.4292, 'company_name': 'PT Jasnita Telekomindo Tbk'}"
MDLN.JK,2026-09-11,0.4271,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MDLN.JK', 'free_float': 0.4271, 'company_name': 'PT Modernland Realty Tbk'}"
BAPI.JK,2026-09-11,0.4252,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BAPI.JK', 'free_float': 0.4252, 'company_name': 'PT Bhakti Agung Propertindo Tbk.'}"
MCAS.JK,2026-09-11,0.4247,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MCAS.JK', 'free_float': 0.4247, 'company_name': 'PT M Cash Integrasi Tbk'}"
LEAD.JK,2026-09-11,0.4238,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'LEAD.JK', 'free_float': 0.4238, 'company_name': 'PT Logindo Samudramakmur Tbk'}"
NTBK.JK,2026-09-11,0.4213,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'NTBK.JK', 'free_float': 0.4213, 'company_name': 'PT Nusatama Berkah Tbk'}"
LION.JK,2026-09-11,0.42045,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'LION.JK', 'free_float': 0.42045, 'company_name': 'Lion Metal Works Tbk'}"
MEGA.JK,2026-09-11,0.4198,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MEGA.JK', 'free_float': 0.4198, 'company_name': 'Bank Mega Tbk'}"
WIDI.JK,2026-09-11,0.4192,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'WIDI.JK', 'free_float': 0.4192, 'company_name': 'PT Widiant Jaya Krenindo Tbk'}"
BEST.JK,2026-09-11,0.4187,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'BEST.JK', 'free_float': 0.4187, 'company_name': 'Bekasi Fajar Industrial Estate Tbk'}"
ERAA.JK,2026-09-11,0.4179,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'ERAA.JK', 'free_float': 0.4179, 'company_name': 'Erajaya Swasembada Tbk'}"
GPRA.JK,2026-09-11,0.4176,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'GPRA.JK', 'free_float': 0.4176, 'company_name': 'Perdana Gapura Prima Tbk'}"
INKP.JK,2026-09-11,0.41686,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'INKP.JK', 'free_float': 0.41686, 'company_name': 'Indah Kiat Pulp & Paper Tbk'}"
TLKM.JK,2026-09-11,0.4165,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'TLKM.JK', 'free_float': 0.4165, 'company_name': 'PT Telkom Indonesia (Persero) Tbk'}"
MNCN.JK,2026-09-11,0.41592,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'MNCN.JK', 'free_float': 0.41592, 'company_name': 'Media Nusantara Citra Tbk'}"
KJEN.JK,2026-09-11,0.4158,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'KJEN.JK', 'free_float': 0.4158, 'company_name': 'PT Krida Jaringan Nusantara Tbk'}"
SINI.JK,2026-09-11,0.4155,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'SINI.JK', 'free_float': 0.4155, 'company_name': 'PT Singaraja Putra Tbk'}"
SMSM.JK,2026-09-11,0.41426,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'SMSM.JK', 'free_float': 0.41426, 'company_name': 'Selamat Sempurna Tbk'}"
GZCO.JK,2026-09-11,0.4137,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'GZCO.JK', 'free_float': 0.4137, 'company_name': 'Gozco Plantations Tbk'}"
IBOS.JK,2026-09-11,0.413,,2026-09-11T07:53:55.197694+00:00,"{'symbol': 'IBOS.JK', 'free_float': 0.413, 'company_name': 'PT Indo Boga Sukses Tbk'}"
